run_number,framework,scenario,timestamp,metric_name,value,unit
3,React,detail-navigation-cycle,2025-12-14T00:30:48.707Z,total_cycle_time,336,ms
3,React,detail-navigation-cycle,2025-12-14T00:30:48.707Z,total_cycle_js_time,337.80000000004657,ms
3,React,detail-navigation-cycle,2025-12-14T00:30:48.707Z,avg_navigation_time,11.5,ms
3,React,detail-navigation-cycle,2025-12-14T00:30:48.707Z,avg_api_response_time,1.5,ms
3,React,detail-navigation-cycle,2025-12-14T00:30:48.707Z,total_api_requests,5,count
3,React,detail-navigation-cycle,2025-12-14T00:30:48.707Z,total_network_bytes,19742,bytes
3,React,detail-navigation-cycle,2025-12-14T00:30:48.707Z,memory_delta,0,bytes
4,React,detail-navigation-cycle,2025-12-14T00:30:51.337Z,initial_detail_load,672,ms
4,React,detail-navigation-cycle,2025-12-14T00:30:51.337Z,next_navigation_time,13,ms
4,React,detail-navigation-cycle,2025-12-14T00:30:51.337Z,next_navigation_js,15.400000000023283,ms
4,React,detail-navigation-cycle,2025-12-14T00:30:51.337Z,prev_navigation_time,9,ms
4,React,detail-navigation-cycle,2025-12-14T00:30:51.337Z,prev_navigation_js,11.100000000034925,ms
4,React,detail-navigation-cycle,2025-12-14T00:30:51.337Z,total_cycle_time,332,ms
4,React,detail-navigation-cycle,2025-12-14T00:30:51.337Z,total_cycle_js_time,333.29999999998836,ms
4,React,detail-navigation-cycle,2025-12-14T00:30:51.337Z,avg_navigation_time,11,ms
4,React,detail-navigation-cycle,2025-12-14T00:30:51.337Z,avg_api_response_time,1.25,ms
4,React,detail-navigation-cycle,2025-12-14T00:30:51.337Z,total_api_requests,5,count
4,React,detail-navigation-cycle,2025-12-14T00:30:51.337Z,total_network_bytes,19742,bytes
4,React,detail-navigation-cycle,2025-12-14T00:30:51.337Z,memory_delta,0,bytes
5,React,detail-navigation-cycle,2025-12-14T00:30:53.975Z,initial_detail_load,669,ms
5,React,detail-navigation-cycle,2025-12-14T00:30:53.975Z,next_navigation_time,20,ms
5,React,detail-navigation-cycle,2025-12-14T00:30:53.975Z,next_navigation_js,22.70000000001164,ms
5,React,detail-navigation-cycle,2025-12-14T00:30:53.975Z,prev_navigation_time,10,ms
5,React,detail-navigation-cycle,2025-12-14T00:30:53.975Z,prev_navigation_js,13.599999999976717,ms
5,React,detail-navigation-cycle,2025-12-14T00:30:53.975Z,total_cycle_time,344,ms
5,React,detail-navigation-cycle,2025-12-14T00:30:53.975Z,total_cycle_js_time,344.79999999998836,ms
5,React,detail-navigation-cycle,2025-12-14T00:30:53.975Z,avg_navigation_time,15,ms
5,React,detail-navigation-cycle,2025-12-14T00:30:53.975Z,avg_api_response_time,1.75,ms
5,React,detail-navigation-cycle,2025-12-14T00:30:53.975Z,total_api_requests,5,count
5,React,detail-navigation-cycle,2025-12-14T00:30:53.975Z,total_network_bytes,19742,bytes
5,React,detail-navigation-cycle,2025-12-14T00:30:53.975Z,memory_delta,0,bytes
1,Svelte,initial-page-load,2025-12-14T00:30:56.318Z,fcp,96,ms
1,Svelte,initial-page-load,2025-12-14T00:30:56.318Z,lcp,96,ms
1,Svelte,initial-page-load,2025-12-14T00:30:56.318Z,cls,0,score
1,Svelte,initial-page-load,2025-12-14T00:30:56.318Z,tti,12.399999999965075,ms
1,Svelte,initial-page-load,2025-12-14T00:30:56.318Z,tbt,0,ms
1,Svelte,initial-page-load,2025-12-14T00:30:56.318Z,initial_heap_size,68000000,bytes
1,Svelte,initial-page-load,2025-12-14T00:30:56.318Z,initial_used_heap,42100000,bytes
1,Svelte,initial-page-load,2025-12-14T00:30:56.318Z,request_count,75,count
1,Svelte,initial-page-load,2025-12-14T00:30:56.318Z,total_bytes,307171,bytes
1,Svelte,initial-page-load,2025-12-14T00:30:56.318Z,network_duration,928,ms
1,Svelte,initial-page-load,2025-12-14T00:30:56.318Z,largest_request,69455,bytes
1,Svelte,initial-page-load,2025-12-14T00:30:56.318Z,avg_api_response_time,0,ms
1,Svelte,initial-page-load,2025-12-14T00:30:56.318Z,total_navigation_time,615,ms
2,Svelte,initial-page-load,2025-12-14T00:30:58.641Z,fcp,92,ms
2,Svelte,initial-page-load,2025-12-14T00:30:58.641Z,lcp,92,ms
2,Svelte,initial-page-load,2025-12-14T00:30:58.641Z,cls,0,score
2,Svelte,initial-page-load,2025-12-14T00:30:58.641Z,tti,12.900000000023283,ms
2,Svelte,initial-page-load,2025-12-14T00:30:58.641Z,tbt,0,ms
2,Svelte,initial-page-load,2025-12-14T00:30:58.641Z,initial_heap_size,68000000,bytes
2,Svelte,initial-page-load,2025-12-14T00:30:58.641Z,initial_used_heap,42100000,bytes
2,Svelte,initial-page-load,2025-12-14T00:30:58.641Z,request_count,75,count
2,Svelte,initial-page-load,2025-12-14T00:30:58.641Z,total_bytes,307171,bytes
2,Svelte,initial-page-load,2025-12-14T00:30:58.641Z,network_duration,899,ms
2,Svelte,initial-page-load,2025-12-14T00:30:58.641Z,largest_request,69455,bytes
2,Svelte,initial-page-load,2025-12-14T00:30:58.641Z,avg_api_response_time,3,ms
2,Svelte,initial-page-load,2025-12-14T00:30:58.641Z,total_navigation_time,599,ms
3,Svelte,initial-page-load,2025-12-14T00:31:00.990Z,fcp,104,ms
3,Svelte,initial-page-load,2025-12-14T00:31:00.990Z,lcp,104,ms
3,Svelte,initial-page-load,2025-12-14T00:31:00.990Z,cls,0,score
3,Svelte,initial-page-load,2025-12-14T00:31:00.990Z,tti,14.899999999965075,ms
3,Svelte,initial-page-load,2025-12-14T00:31:00.990Z,tbt,0,ms
3,Svelte,initial-page-load,2025-12-14T00:31:00.990Z,initial_heap_size,68000000,bytes
3,Svelte,initial-page-load,2025-12-14T00:31:00.990Z,initial_used_heap,42100000,bytes
3,Svelte,initial-page-load,2025-12-14T00:31:00.990Z,request_count,75,count
3,Svelte,initial-page-load,2025-12-14T00:31:00.990Z,total_bytes,307171,bytes
3,Svelte,initial-page-load,2025-12-14T00:31:00.990Z,network_duration,929,ms
3,Svelte,initial-page-load,2025-12-14T00:31:00.990Z,largest_request,69455,bytes
3,Svelte,initial-page-load,2025-12-14T00:31:00.990Z,avg_api_response_time,3,ms
3,Svelte,initial-page-load,2025-12-14T00:31:00.990Z,total_navigation_time,613,ms
4,Svelte,initial-page-load,2025-12-14T00:31:03.309Z,fcp,88,ms
4,Svelte,initial-page-load,2025-12-14T00:31:03.309Z,lcp,88,ms
4,Svelte,initial-page-load,2025-12-14T00:31:03.309Z,cls,0,score
4,Svelte,initial-page-load,2025-12-14T00:31:03.309Z,tti,11.899999999965075,ms
4,Svelte,initial-page-load,2025-12-14T00:31:03.309Z,tbt,0,ms
4,Svelte,initial-page-load,2025-12-14T00:31:03.309Z,initial_heap_size,68000000,bytes
4,Svelte,initial-page-load,2025-12-14T00:31:03.309Z,initial_used_heap,42100000,bytes
4,Svelte,initial-page-load,2025-12-14T00:31:03.309Z,request_count,75,count
4,Svelte,initial-page-load,2025-12-14T00:31:03.309Z,total_bytes,307171,bytes
4,Svelte,initial-page-load,2025-12-14T00:31:03.309Z,network_duration,977,ms
4,Svelte,initial-page-load,2025-12-14T00:31:03.309Z,largest_request,69455,bytes
4,Svelte,initial-page-load,2025-12-14T00:31:03.309Z,avg_api_response_time,2,ms
4,Svelte,initial-page-load,2025-12-14T00:31:03.309Z,total_navigation_time,597,ms
5,Svelte,initial-page-load,2025-12-14T00:31:05.659Z,fcp,96,ms
5,Svelte,initial-page-load,2025-12-14T00:31:05.659Z,lcp,96,ms
5,Svelte,initial-page-load,2025-12-14T00:31:05.659Z,cls,0,score
5,Svelte,initial-page-load,2025-12-14T00:31:05.659Z,tti,13.699999999953434,ms
5,Svelte,initial-page-load,2025-12-14T00:31:05.659Z,tbt,0,ms
5,Svelte,initial-page-load,2025-12-14T00:31:05.659Z,initial_heap_size,68000000,bytes
5,Svelte,initial-page-load,2025-12-14T00:31:05.659Z,initial_used_heap,42100000,bytes
5,Svelte,initial-page-load,2025-12-14T00:31:05.659Z,request_count,75,count
5,Svelte,initial-page-load,2025-12-14T00:31:05.659Z,total_bytes,307171,bytes
5,Svelte,initial-page-load,2025-12-14T00:31:05.659Z,network_duration,998,ms
5,Svelte,initial-page-load,2025-12-14T00:31:05.659Z,largest_request,69455,bytes
5,Svelte,initial-page-load,2025-12-14T00:31:05.659Z,avg_api_response_time,2,ms
5,Svelte,initial-page-load,2025-12-14T00:31:05.659Z,total_navigation_time,605,ms
1,Svelte,filter-application,2025-12-14T00:31:08.654Z,filter_duration,122.40000000002328,ms
1,Svelte,filter-application,2025-12-14T00:31:08.654Z,total_filter_time,121,ms
1,Svelte,filter-application,2025-12-14T00:31:08.654Z,memory_delta,0,bytes
1,Svelte,filter-application,2025-12-14T00:31:08.654Z,filtered_row_count,11,count
1,Svelte,filter-application,2025-12-14T00:31:08.654Z,js_execution_time,122.40000000002328,ms
2,Svelte,filter-application,2025-12-14T00:31:11.299Z,filter_duration,137.59999999997672,ms
2,Svelte,filter-application,2025-12-14T00:31:11.299Z,total_filter_time,137,ms
2,Svelte,filter-application,2025-12-14T00:31:11.299Z,memory_delta,0,bytes
2,Svelte,filter-application,2025-12-14T00:31:11.299Z,filtered_row_count,11,count
2,Svelte,filter-application,2025-12-14T00:31:11.299Z,js_execution_time,137.59999999997672,ms
3,Svelte,filter-application,2025-12-14T00:31:13.938Z,filter_duration,137.60000000003492,ms
3,Svelte,filter-application,2025-12-14T00:31:13.938Z,total_filter_time,137,ms
3,Svelte,filter-application,2025-12-14T00:31:13.938Z,memory_delta,0,bytes
3,Svelte,filter-application,2025-12-14T00:31:13.938Z,filtered_row_count,11,count
3,Svelte,filter-application,2025-12-14T00:31:13.938Z,js_execution_time,137.60000000003492,ms
4,Svelte,filter-application,2025-12-14T00:31:16.536Z,filter_duration,108.5,ms
4,Svelte,filter-application,2025-12-14T00:31:16.536Z,total_filter_time,107,ms
4,Svelte,filter-application,2025-12-14T00:31:16.536Z,memory_delta,0,bytes
4,Svelte,filter-application,2025-12-14T00:31:16.536Z,filtered_row_count,11,count
4,Svelte,filter-application,2025-12-14T00:31:16.536Z,js_execution_time,108.5,ms
5,Svelte,filter-application,2025-12-14T00:31:19.136Z,filter_duration,118.19999999995343,ms
5,Svelte,filter-application,2025-12-14T00:31:19.136Z,total_filter_time,117,ms
5,Svelte,filter-application,2025-12-14T00:31:19.136Z,memory_delta,0,bytes
5,Svelte,filter-application,2025-12-14T00:31:19.136Z,filtered_row_count,11,count
5,Svelte,filter-application,2025-12-14T00:31:19.136Z,js_execution_time,118.19999999995343,ms
1,Svelte,clear-filters,2025-12-14T00:31:23.151Z,clear_duration,432.6000000000349,ms
1,Svelte,clear-filters,2025-12-14T00:31:23.151Z,total_clear_time,411,ms
1,Svelte,clear-filters,2025-12-14T00:31:23.151Z,memory_delta,0,bytes
1,Svelte,clear-filters,2025-12-14T00:31:23.151Z,restored_row_count,50,count
2,Svelte,clear-filters,2025-12-14T00:31:26.883Z,clear_duration,468.29999999998836,ms
2,Svelte,clear-filters,2025-12-14T00:31:26.883Z,total_clear_time,447,ms
2,Svelte,clear-filters,2025-12-14T00:31:26.883Z,memory_delta,0,bytes
2,Svelte,clear-filters,2025-12-14T00:31:26.883Z,restored_row_count,50,count
3,Svelte,clear-filters,2025-12-14T00:31:30.601Z,clear_duration,445.4000000000233,ms
3,Svelte,clear-filters,2025-12-14T00:31:30.601Z,total_clear_time,424,ms
3,Svelte,clear-filters,2025-12-14T00:31:30.601Z,memory_delta,0,bytes
3,Svelte,clear-filters,2025-12-14T00:31:30.601Z,restored_row_count,50,count
4,Svelte,clear-filters,2025-12-14T00:31:34.340Z,clear_duration,442,ms
4,Svelte,clear-filters,2025-12-14T00:31:34.340Z,total_clear_time,422,ms
4,Svelte,clear-filters,2025-12-14T00:31:34.340Z,memory_delta,0,bytes
4,Svelte,clear-filters,2025-12-14T00:31:34.340Z,restored_row_count,50,count
5,Svelte,clear-filters,2025-12-14T00:31:38.008Z,clear_duration,433.29999999993015,ms
5,Svelte,clear-filters,2025-12-14T00:31:38.008Z,total_clear_time,411,ms
5,Svelte,clear-filters,2025-12-14T00:31:38.008Z,memory_delta,0,bytes
5,Svelte,clear-filters,2025-12-14T00:31:38.008Z,restored_row_count,50,count
1,Svelte,expand-collapse-description,2025-12-14T00:31:40.984Z,expand_duration,105.80000000004657,ms
1,Svelte,expand-collapse-description,2025-12-14T00:31:40.984Z,expand_total_time,105,ms
1,Svelte,expand-collapse-description,2025-12-14T00:31:40.984Z,expand_cls_delta,0.000001980251736111111,score
1,Svelte,expand-collapse-description,2025-12-14T00:31:40.984Z,collapse_duration,107.90000000002328,ms
1,Svelte,expand-collapse-description,2025-12-14T00:31:40.984Z,collapse_total_time,106,ms
1,Svelte,expand-collapse-description,2025-12-14T00:31:40.984Z,collapse_cls_delta,0.000001980251736111111,score
2,Svelte,expand-collapse-description,2025-12-14T00:31:43.694Z,expand_duration,105.19999999995343,ms
2,Svelte,expand-collapse-description,2025-12-14T00:31:43.694Z,expand_total_time,104,ms
2,Svelte,expand-collapse-description,2025-12-14T00:31:43.694Z,expand_cls_delta,0.000001980251736111111,score
2,Svelte,expand-collapse-description,2025-12-14T00:31:43.694Z,collapse_duration,105.89999999990687,ms
2,Svelte,expand-collapse-description,2025-12-14T00:31:43.694Z,collapse_total_time,104,ms
2,Svelte,expand-collapse-description,2025-12-14T00:31:43.694Z,collapse_cls_delta,0.000001980251736111111,score
3,Svelte,expand-collapse-description,2025-12-14T00:31:46.414Z,expand_duration,118.69999999995343,ms
3,Svelte,expand-collapse-description,2025-12-14T00:31:46.414Z,expand_total_time,117,ms
3,Svelte,expand-collapse-description,2025-12-14T00:31:46.414Z,expand_cls_delta,0.000001980251736111111,score
3,Svelte,expand-collapse-description,2025-12-14T00:31:46.414Z,collapse_duration,106.70000000006985,ms
3,Svelte,expand-collapse-description,2025-12-14T00:31:46.414Z,collapse_total_time,105,ms
3,Svelte,expand-collapse-description,2025-12-14T00:31:46.414Z,collapse_cls_delta,0.000001980251736111111,score
4,Svelte,expand-collapse-description,2025-12-14T00:31:49.112Z,expand_duration,120.90000000002328,ms
4,Svelte,expand-collapse-description,2025-12-14T00:31:49.112Z,expand_total_time,119,ms
4,Svelte,expand-collapse-description,2025-12-14T00:31:49.112Z,expand_cls_delta,0.000001980251736111111,score
4,Svelte,expand-collapse-description,2025-12-14T00:31:49.112Z,collapse_duration,106.20000000006985,ms
4,Svelte,expand-collapse-description,2025-12-14T00:31:49.112Z,collapse_total_time,104,ms
4,Svelte,expand-collapse-description,2025-12-14T00:31:49.112Z,collapse_cls_delta,0.000001980251736111111,score
5,Svelte,expand-collapse-description,2025-12-14T00:31:52.417Z,expand_duration,105.5,ms
5,Svelte,expand-collapse-description,2025-12-14T00:31:52.417Z,expand_total_time,104,ms
5,Svelte,expand-collapse-description,2025-12-14T00:31:52.417Z,expand_cls_delta,0.000001980251736111111,score
5,Svelte,expand-collapse-description,2025-12-14T00:31:52.417Z,collapse_duration,106.40000000002328,ms
5,Svelte,expand-collapse-description,2025-12-14T00:31:52.417Z,collapse_total_time,105,ms
5,Svelte,expand-collapse-description,2025-12-14T00:31:52.417Z,collapse_cls_delta,0.000001980251736111111,score
1,Svelte,navigate-to-detail,2025-12-14T00:31:56.568Z,total_navigation_time,180,ms
1,Svelte,navigate-to-detail,2025-12-14T00:31:56.568Z,detail_lcp,84,ms
1,Svelte,navigate-to-detail,2025-12-14T00:31:56.568Z,detail_cls,0,score
1,Svelte,navigate-to-detail,2025-12-14T00:31:56.568Z,memory_delta,0,bytes
1,Svelte,navigate-to-detail,2025-12-14T00:31:56.568Z,detail_request_count,5,count
1,Svelte,navigate-to-detail,2025-12-14T00:31:56.568Z,detail_total_bytes,45587,bytes
2,Svelte,navigate-to-detail,2025-12-14T00:32:00.015Z,total_navigation_time,198,ms
2,Svelte,navigate-to-detail,2025-12-14T00:32:00.015Z,detail_lcp,96,ms
2,Svelte,navigate-to-detail,2025-12-14T00:32:00.015Z,detail_cls,0,score
2,Svelte,navigate-to-detail,2025-12-14T00:32:00.015Z,memory_delta,0,bytes
2,Svelte,navigate-to-detail,2025-12-14T00:32:00.015Z,detail_request_count,5,count
2,Svelte,navigate-to-detail,2025-12-14T00:32:00.015Z,detail_total_bytes,45587,bytes
3,Svelte,navigate-to-detail,2025-12-14T00:32:03.447Z,total_navigation_time,187,ms
3,Svelte,navigate-to-detail,2025-12-14T00:32:03.447Z,detail_lcp,92,ms
3,Svelte,navigate-to-detail,2025-12-14T00:32:03.447Z,detail_cls,0,score
3,Svelte,navigate-to-detail,2025-12-14T00:32:03.447Z,memory_delta,0,bytes
3,Svelte,navigate-to-detail,2025-12-14T00:32:03.447Z,detail_request_count,5,count
3,Svelte,navigate-to-detail,2025-12-14T00:32:03.447Z,detail_total_bytes,45587,bytes
4,Svelte,navigate-to-detail,2025-12-14T00:32:06.862Z,total_navigation_time,187,ms
4,Svelte,navigate-to-detail,2025-12-14T00:32:06.862Z,detail_lcp,100,ms
4,Svelte,navigate-to-detail,2025-12-14T00:32:06.862Z,detail_cls,0,score
4,Svelte,navigate-to-detail,2025-12-14T00:32:06.862Z,memory_delta,0,bytes
4,Svelte,navigate-to-detail,2025-12-14T00:32:06.862Z,detail_request_count,5,count
4,Svelte,navigate-to-detail,2025-12-14T00:32:06.862Z,detail_total_bytes,45587,bytes
5,Svelte,navigate-to-detail,2025-12-14T00:32:10.234Z,total_navigation_time,181,ms
5,Svelte,navigate-to-detail,2025-12-14T00:32:10.234Z,detail_lcp,84,ms
5,Svelte,navigate-to-detail,2025-12-14T00:32:10.234Z,detail_cls,0,score
5,Svelte,navigate-to-detail,2025-12-14T00:32:10.234Z,memory_delta,0,bytes
5,Svelte,navigate-to-detail,2025-12-14T00:32:10.234Z,detail_request_count,5,count
5,Svelte,navigate-to-detail,2025-12-14T00:32:10.234Z,detail_total_bytes,45587,bytes
1,Svelte,navigate-back-to-list,2025-12-14T00:32:15.165Z,total_back_navigation_time,774,ms
1,Svelte,navigate-back-to-list,2025-12-14T00:32:15.165Z,rendered_row_count,50,count
1,Svelte,navigate-back-to-list,2025-12-14T00:32:15.165Z,memory_delta,0,bytes
2,Svelte,navigate-back-to-list,2025-12-14T00:32:19.680Z,total_back_navigation_time,686,ms
2,Svelte,navigate-back-to-list,2025-12-14T00:32:19.680Z,rendered_row_count,50,count
2,Svelte,navigate-back-to-list,2025-12-14T00:32:19.680Z,memory_delta,0,bytes
3,Svelte,navigate-back-to-list,2025-12-14T00:32:24.724Z,total_back_navigation_time,703,ms
3,Svelte,navigate-back-to-list,2025-12-14T00:32:24.724Z,rendered_row_count,50,count
3,Svelte,navigate-back-to-list,2025-12-14T00:32:24.724Z,memory_delta,0,bytes
4,Svelte,navigate-back-to-list,2025-12-14T00:32:29.333Z,total_back_navigation_time,740,ms
4,Svelte,navigate-back-to-list,2025-12-14T00:32:29.333Z,rendered_row_count,50,count
4,Svelte,navigate-back-to-list,2025-12-14T00:32:29.333Z,memory_delta,0,bytes
5,Svelte,navigate-back-to-list,2025-12-14T00:32:33.977Z,total_back_navigation_time,774,ms
5,Svelte,navigate-back-to-list,2025-12-14T00:32:33.977Z,rendered_row_count,50,count
5,Svelte,navigate-back-to-list,2025-12-14T00:32:33.977Z,memory_delta,0,bytes
1,Svelte,pagination-cycle,2025-12-14T00:32:38.332Z,page_transition_1_next,300,ms
1,Svelte,pagination-cycle,2025-12-14T00:32:38.332Z,page_transition_1_next_js,320.30000000004657,ms
1,Svelte,pagination-cycle,2025-12-14T00:32:38.332Z,page_transition_2_next,326,ms
1,Svelte,pagination-cycle,2025-12-14T00:32:38.332Z,page_transition_2_next_js,346,ms
1,Svelte,pagination-cycle,2025-12-14T00:32:38.332Z,page_transition_3_previous,294,ms
1,Svelte,pagination-cycle,2025-12-14T00:32:38.332Z,page_transition_3_previous_js,311.80000000004657,ms
1,Svelte,pagination-cycle,2025-12-14T00:32:38.332Z,page_transition_4_previous,291,ms
1,Svelte,pagination-cycle,2025-12-14T00:32:38.332Z,page_transition_4_previous_js,309.5999999999767,ms
1,Svelte,pagination-cycle,2025-12-14T00:32:38.332Z,total_cycle_time,1497,ms
1,Svelte,pagination-cycle,2025-12-14T00:32:38.332Z,total_cycle_js_time,1497.7999999999302,ms
1,Svelte,pagination-cycle,2025-12-14T00:32:38.332Z,avg_page_transition,302.75,ms
1,Svelte,pagination-cycle,2025-12-14T00:32:38.332Z,min_page_transition,291,ms
1,Svelte,pagination-cycle,2025-12-14T00:32:38.332Z,max_page_transition,326,ms
1,Svelte,pagination-cycle,2025-12-14T00:32:38.332Z,avg_api_response_time,27.75,ms
1,Svelte,pagination-cycle,2025-12-14T00:32:38.332Z,total_api_requests,4,count
1,Svelte,pagination-cycle,2025-12-14T00:32:38.332Z,total_network_bytes,277755,bytes
1,Svelte,pagination-cycle,2025-12-14T00:32:38.332Z,memory_delta,0,bytes
2,Svelte,pagination-cycle,2025-12-14T00:32:42.441Z,page_transition_1_next,312,ms
2,Svelte,pagination-cycle,2025-12-14T00:32:42.441Z,page_transition_1_next_js,334.5,ms
2,Svelte,pagination-cycle,2025-12-14T00:32:42.441Z,page_transition_2_next,342,ms
2,Svelte,pagination-cycle,2025-12-14T00:32:42.441Z,page_transition_2_next_js,361.29999999993015,ms
2,Svelte,pagination-cycle,2025-12-14T00:32:42.441Z,page_transition_3_previous,304,ms
2,Svelte,pagination-cycle,2025-12-14T00:32:42.441Z,page_transition_3_previous_js,325,ms
2,Svelte,pagination-cycle,2025-12-14T00:32:42.441Z,page_transition_4_previous,305,ms
2,Svelte,pagination-cycle,2025-12-14T00:32:42.441Z,page_transition_4_previous_js,325.4000000000233,ms
2,Svelte,pagination-cycle,2025-12-14T00:32:42.441Z,total_cycle_time,1563,ms
2,Svelte,pagination-cycle,2025-12-14T00:32:42.441Z,total_cycle_js_time,1597.3000000000466,ms
2,Svelte,pagination-cycle,2025-12-14T00:32:42.441Z,avg_page_transition,315.75,ms
2,Svelte,pagination-cycle,2025-12-14T00:32:42.441Z,min_page_transition,304,ms
2,Svelte,pagination-cycle,2025-12-14T00:32:42.441Z,max_page_transition,342,ms
2,Svelte,pagination-cycle,2025-12-14T00:32:42.441Z,avg_api_response_time,31,ms
2,Svelte,pagination-cycle,2025-12-14T00:32:42.441Z,total_api_requests,4,count
2,Svelte,pagination-cycle,2025-12-14T00:32:42.441Z,total_network_bytes,277755,bytes
2,Svelte,pagination-cycle,2025-12-14T00:32:42.441Z,memory_delta,0,bytes
3,Svelte,pagination-cycle,2025-12-14T00:32:46.485Z,page_transition_1_next,312,ms
3,Svelte,pagination-cycle,2025-12-14T00:32:46.485Z,page_transition_1_next_js,333.69999999995343,ms
3,Svelte,pagination-cycle,2025-12-14T00:32:46.485Z,page_transition_2_next,342,ms
3,Svelte,pagination-cycle,2025-12-14T00:32:46.485Z,page_transition_2_next_js,365,ms
3,Svelte,pagination-cycle,2025-12-14T00:32:46.485Z,page_transition_3_previous,281,ms
3,Svelte,pagination-cycle,2025-12-14T00:32:46.485Z,page_transition_3_previous_js,299,ms
3,Svelte,pagination-cycle,2025-12-14T00:32:46.485Z,page_transition_4_previous,291,ms
3,Svelte,pagination-cycle,2025-12-14T00:32:46.485Z,page_transition_4_previous_js,309.19999999995343,ms
3,Svelte,pagination-cycle,2025-12-14T00:32:46.485Z,total_cycle_time,1525,ms
3,Svelte,pagination-cycle,2025-12-14T00:32:46.485Z,total_cycle_js_time,1553.3999999999069,ms
3,Svelte,pagination-cycle,2025-12-14T00:32:46.485Z,avg_page_transition,306.5,ms
3,Svelte,pagination-cycle,2025-12-14T00:32:46.485Z,min_page_transition,281,ms
3,Svelte,pagination-cycle,2025-12-14T00:32:46.485Z,max_page_transition,342,ms
3,Svelte,pagination-cycle,2025-12-14T00:32:46.485Z,avg_api_response_time,30.75,ms
3,Svelte,pagination-cycle,2025-12-14T00:32:46.485Z,total_api_requests,4,count
3,Svelte,pagination-cycle,2025-12-14T00:32:46.485Z,total_network_bytes,277755,bytes
3,Svelte,pagination-cycle,2025-12-14T00:32:46.485Z,memory_delta,0,bytes
4,Svelte,pagination-cycle,2025-12-14T00:32:50.560Z,page_transition_1_next,320,ms
4,Svelte,pagination-cycle,2025-12-14T00:32:50.560Z,page_transition_1_next_js,341.5,ms
4,Svelte,pagination-cycle,2025-12-14T00:32:50.560Z,page_transition_2_next,292,ms
4,Svelte,pagination-cycle,2025-12-14T00:32:50.560Z,page_transition_2_next_js,311.79999999993015,ms
4,Svelte,pagination-cycle,2025-12-14T00:32:50.560Z,page_transition_3_previous,300,ms
4,Svelte,pagination-cycle,2025-12-14T00:32:50.560Z,page_transition_3_previous_js,321.30000000004657,ms
4,Svelte,pagination-cycle,2025-12-14T00:32:50.560Z,page_transition_4_previous,284,ms
4,Svelte,pagination-cycle,2025-12-14T00:32:50.560Z,page_transition_4_previous_js,303.5,ms
4,Svelte,pagination-cycle,2025-12-14T00:32:50.560Z,total_cycle_time,1543,ms
4,Svelte,pagination-cycle,2025-12-14T00:32:50.560Z,total_cycle_js_time,1563.7000000000698,ms
4,Svelte,pagination-cycle,2025-12-14T00:32:50.560Z,avg_page_transition,299,ms
4,Svelte,pagination-cycle,2025-12-14T00:32:50.560Z,min_page_transition,284,ms
4,Svelte,pagination-cycle,2025-12-14T00:32:50.560Z,max_page_transition,320,ms
4,Svelte,pagination-cycle,2025-12-14T00:32:50.560Z,avg_api_response_time,28.5,ms
4,Svelte,pagination-cycle,2025-12-14T00:32:50.560Z,total_api_requests,4,count
4,Svelte,pagination-cycle,2025-12-14T00:32:50.560Z,total_network_bytes,277755,bytes
4,Svelte,pagination-cycle,2025-12-14T00:32:50.560Z,memory_delta,0,bytes
5,Svelte,pagination-cycle,2025-12-14T00:32:54.638Z,page_transition_1_next,322,ms
5,Svelte,pagination-cycle,2025-12-14T00:32:54.638Z,page_transition_1_next_js,341.39999999990687,ms
5,Svelte,pagination-cycle,2025-12-14T00:32:54.638Z,page_transition_2_next,300,ms
5,Svelte,pagination-cycle,2025-12-14T00:32:54.638Z,page_transition_2_next_js,316.9000000000233,ms
5,Svelte,pagination-cycle,2025-12-14T00:32:54.638Z,page_transition_3_previous,312,ms
5,Svelte,pagination-cycle,2025-12-14T00:32:54.638Z,page_transition_3_previous_js,329.5,ms
5,Svelte,pagination-cycle,2025-12-14T00:32:54.638Z,page_transition_4_previous,293,ms
5,Svelte,pagination-cycle,2025-12-14T00:32:54.638Z,page_transition_4_previous_js,310.89999999990687,ms
5,Svelte,pagination-cycle,2025-12-14T00:32:54.638Z,total_cycle_time,1563,ms
5,Svelte,pagination-cycle,2025-12-14T00:32:54.638Z,total_cycle_js_time,1583.4000000000233,ms
5,Svelte,pagination-cycle,2025-12-14T00:32:54.638Z,avg_page_transition,306.75,ms
5,Svelte,pagination-cycle,2025-12-14T00:32:54.638Z,min_page_transition,293,ms
5,Svelte,pagination-cycle,2025-12-14T00:32:54.638Z,max_page_transition,322,ms
5,Svelte,pagination-cycle,2025-12-14T00:32:54.638Z,avg_api_response_time,30.75,ms
5,Svelte,pagination-cycle,2025-12-14T00:32:54.638Z,total_api_requests,4,count
5,Svelte,pagination-cycle,2025-12-14T00:32:54.638Z,total_network_bytes,277755,bytes
5,Svelte,pagination-cycle,2025-12-14T00:32:54.638Z,memory_delta,0,bytes
1,Svelte,detail-navigation-cycle,2025-12-14T00:32:57.546Z,initial_detail_load,663,ms
1,Svelte,detail-navigation-cycle,2025-12-14T00:32:57.546Z,next_navigation_time,14,ms
1,Svelte,detail-navigation-cycle,2025-12-14T00:32:57.546Z,next_navigation_js,15.5,ms
1,Svelte,detail-navigation-cycle,2025-12-14T00:32:57.546Z,prev_navigation_time,8,ms
